title,author,avg_rating,rating_count,year_published,genre
"Teach Like a PIRATE: Increase Student Engagement, Boost Your Creativity, and Transform Your Life as an Educator (Paperback)",Dave Burgess,3.99,"7,100",2012,teaching
Mindset: The New Psychology of Success (Hardcover),Carol S. Dweck,4.09,"172,936",,teaching
The Courage to Teach: Exploring the Inner Landscape of a Teacher's Life (Hardcover),Parker J. Palmer,3.96,"4,496",1997,teaching
Make It Stick: The Science of Successful Learning (Hardcover),Peter C. Brown,4.15,"22,173",2014,teaching
Readicide: How Schools Are Killing Reading and What You Can Do About It (Paperback),Kelly Gallagher,4.29,"6,124",2009,teaching
Culturally Responsive Teaching and The Brain: Promoting Authentic Engagement and Rigor Among Culturally and Linguistically Diverse Students (Paperback),Zaretta Hammond,4.35,"5,620",2014,teaching
Teaching with Love and Logic: Taking Control of the Classroom (Paperback),Jim Fay,4.13,"3,227",1995,teaching
Educating Esmé: Diary of a Teacher's First Year (Paperback),Esmé Raji Codell,3.91,"6,572",1999,teaching
Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong (Paperback),James W. Loewen,3.97,"74,336",1995,teaching
What the Best College Teachers Do (Hardcover),Ken Bain,3.92,"2,348",2004,teaching
The Essential 55 (Paperback),Ron Clark,3.92,"5,743",2003,teaching
"Other People's Children: Cultural Conflict in the Classroom, Updated Edition (Paperback)",Lisa D. Delpit,4.13,"4,606",1995,teaching
"For White Folks Who Teach in the Hood... and the Rest of Y'all Too: Reality Pedagogy and Urban Education (Race, Education, and Democracy)",Christopher Emdin,4.07,"4,848",2016,teaching
"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character (Hardcover)",Paul Tough,3.89,"24,589",2012,teaching
The Daily Five (Paperback),Gail Boushey,4.32,"5,024",2006,teaching
We Want to Do More Than Survive: Abolitionist Teaching and the Pursuit of Educational Freedom (Hardcover),Bettina L. Love,4.53,"6,377",2019,teaching
The First Six Weeks of School (Paperback),Paula Denton,4.26,"1,766",2000,teaching
Why Are All The Black Kids Sitting Together in the Cafeteria? (Paperback),Beverly Daniel Tatum,4.34,"27,000",1997,teaching
"Teacher Man (Frank McCourt, #3)",Frank McCourt,3.76,"39,891",2005,teaching
To Kill a Mockingbird (Paperback),Harper Lee,4.26,"6,783,813",1960,teaching
Small Teaching: Everyday Lessons from the Science of Learning (Kindle Edition),James M. Lang,4.28,"1,548",2016,teaching
The Great Gatsby (Paperback),F. Scott Fitzgerald,3.93,"5,821,431",1925,teaching
"In the Middle: New Understandings about Writing, Reading, and Learning (Paperback)",Nancie Atwell,4.28,"2,165",1987,teaching
Reading in the Wild (Hardcover),Donalyn Miller,4.45,"5,576",2013,teaching
When Kids Can't Read: What Teachers Can Do: A Guide for Teachers 6-12 (Paperback),Kylene Beers,4.34,"2,180",2002,teaching
Write Like This (Paperback),Kelly Gallagher,4.51,"2,072",2011,teaching
Savage Inequalities: Children in America's Schools (Paperback),Jonathan Kozol,4.26,"18,946",1991,teaching
Of Mice and Men (Paperback),John Steinbeck,3.89,"2,792,743",1937,teaching
Understanding by Design (Paperback),Grant P. Wiggins,3.94,"2,212",1998,teaching
"The Reading Zone: How to Help Kids Become Skilled, Passionate, Habitual, Critical Readers (Paperback)",Nancie Atwell,4.32,"1,840",2007,teaching
Romeo and Juliet (Mass Market Paperback),William Shakespeare,3.74,"2,795,233",1590,teaching
How Learning Works: Seven Research-Based Principles for Smart Teaching (Hardcover),Susan A. Ambrose,4.12,"1,342",2010,teaching
Lord of the Flies (Paperback),William Golding,3.70,"3,158,613",1954,teaching
Strategies That Work: Teaching Comprehension for Understanding and Engagement (Paperback),Stephanie Harvey,4.23,"2,130",2007,teaching
The Freedom Writers Diary (Paperback),Erin Gruwell,4.15,"18,662",1999,teaching
Notice and Note: Strategies for Close Reading,G. Kylene Beers,4.45,"3,175",2012,teaching
Animal Farm (Mass Market Paperback),George Orwell,4.01,"4,453,772",,teaching
How to Talk So Kids Will Listen & Listen So Kids Will Talk (Paperback),Adele Faber,4.27,"38,433",1980,teaching
"I Read It, but I Don't Get It (Paperback)",Cris Tovani,4.16,"2,435",2000,teaching
What Great Teachers Do Differently: 14 Things That Matter Most (Paperback),Todd Whitaker,3.84,"1,836",2003,teaching
Choice Words: How Our Language Affects Children's Learning (Paperback),Peter H. Johnston,4.14,"2,594",2004,teaching
Macbeth (Paperback),William Shakespeare,3.89,"1,006,211",1623,teaching
"The Giver (The Giver, #1)",Lois Lowry,4.12,"2,769,544",1993,teaching
,,,,,teaching
,,,,,teaching
Gender Trouble: Feminism and the Subversion of Identity (Paperback),Judith Butler,4.05,"19,204",1989,gender
"Delusions of Gender: How Our Minds, Society, and Neurosexism Create Difference (Hardcover)",Cordelia Fine,4.08,"11,367",2010,gender
Invisible Women: Data Bias in a World Designed for Men (Hardcover),Caroline Criado Pérez,4.34,"163,291",2019,gender
The Second Sex (Paperback),Simone de Beauvoir,4.18,"46,677",1949,gender
We Should All Be Feminists (Kindle Edition),Chimamanda Ngozi Adichie,4.39,"325,582",2012,gender
The Handmaid's Tale: The Seminal Work of Dystopian Feminist Fiction (Hardcover),Margaret Atwood,4.15,"2,374,513",1985,gender
Middlesex (Paperback),Jeffrey Eugenides,4.04,"660,674",2002,gender
The Left Hand of Darkness (Paperback),Ursula K. Le Guin,4.10,"215,527",1969,gender
Whipping Girl: A Transsexual Woman on Sexism and the Scapegoating of Femininity (Paperback),Julia Serano,4.27,"8,911",2007,gender
Gender Queer: A Memoir (Paperback),Maia Kobabe,4.27,"76,941",2019,gender
Men Explain Things to Me (Paperback),Rebecca Solnit,3.83,"86,395",2014,gender
Stone Butch Blues (Hardcover),Leslie Feinberg,4.54,"35,791",1993,gender
Bad Feminist (Paperback),Roxane Gay,3.92,"118,427",2014,gender
"The Will to Change: Men, Masculinity, and Love (Paperback)",bell hooks,4.35,"28,736",2003,gender
A Room of One’s Own (Paperback),Virginia Woolf,4.22,"253,988",1929,gender
"Gender Outlaw: On Men, Women and the Rest of Us (Paperback)",Kate Bornstein,4.03,"6,353",1994,gender
Orlando (Paperback),Virginia Woolf,3.87,"112,702",1928,gender
"Women, Race & Class (Paperback)",Angela Y. Davis,4.59,"33,864",1981,gender
Feminism Is for Everybody: Passionate Politics (Paperback),bell hooks,4.16,"27,769",2000,gender
Sister Outsider: Essays and Speeches (Paperback),Audre Lorde,4.53,"40,436",1984,gender
The Feminine Mystique (Paperback),Betty Friedan,3.87,"30,617",1963,gender
The Beauty Myth (Paperback),Naomi Wolf,3.91,"30,791",1990,gender
Beyond the Gender Binary (Paperback),Alok Vaid-Menon,4.48,"12,952",2020,gender
The Argonauts (Hardcover),Maggie Nelson,4.02,"55,610",2015,gender
"Detransition, Baby (Hardcover)",Torrey Peters,3.93,"90,681",2021,gender
Ain't I a Woman: Black Women and Feminism (Paperback),bell hooks,4.51,"18,917",1981,gender
Undoing Gender (Paperback),Judith Butler,4.11,"3,278",2004,gender
Transgender History (Paperback),Susan Stryker,4.22,"5,603",2008,gender
The Power (Hardcover),Naomi Alderman,3.75,"249,999",2016,gender
Gender Outlaws: The Next Generation (Paperback),Kate Bornstein,4.10,"2,977",2010,gender
"Redefining Realness: My Path to Womanhood, Identity, Love & So Much More (Hardcover)",Janet Mock,4.30,"16,553",2014,gender
Sexing the Body: Gender Politics and the Construction of Sexuality (Paperback),Anne Fausto-Sterling,4.16,"2,813",2000,gender
Hood Feminism: Notes from the Women That a Movement Forgot (Hardcover),Mikki Kendall,4.36,"62,286",2020,gender
She's Not There: A Life in Two Genders (Paperback),Jennifer Finney Boylan,3.97,"13,035",2003,gender
A Vindication of the Rights of Woman (Paperback),Mary Wollstonecraft,3.92,"26,637",1792,gender
Nobody Passes: Rejecting the Rules of Gender and Conformity (Paperback),Mattilda Bernstein Sycamore,4.01,"2,511",2006,gender
The Bell Jar (Paperback),Sylvia Plath,4.05,"1,189,989",1963,gender
Female Masculinity (Paperback),J. Jack Halberstam,4.01,"2,676",1998,gender
The Yellow Wall-Paper (Paperback),Charlotte Perkins Gilman,4.07,"348,603",1892,gender
Melissa (Kindle Edition),Alex  Gino,4.09,"47,598",2015,gender
Women & Power: A Manifesto (Hardcover),Mary Beard,4.02,"38,907",2017,gender
"Bodies That Matter: On the Discursive Limits of ""Sex"" (Paperback)",Judith Butler,4.12,"3,729",1993,gender
Feminist Theory: From Margin to Center (Mass Market Paperback),bell hooks,4.45,"8,925",1984,gender
"Caliban and the Witch: Women, the Body and Primitive Accumulation (Paperback)",Silvia Federici,4.56,"13,304",2004,gender
Women Who Run With the Wolves (Paperback),Clarissa Pinkola Estés,4.11,"93,407",1992,gender
"Lean In: Women, Work, and the Will to Lead (Hardcover)",Sheryl Sandberg,3.95,"268,286",,gender
Men Who Hate Women (Kindle Edition),Laura Bates,4.33,"27,473",2020,gender
"Girl, Woman, Other (Kindle Edition)",Bernardine Evaristo,4.26,"261,290",2019,gender
"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions (Hardcover)",Chimamanda Ngozi Adichie,4.51,"87,644",2017,gender
Who’s Afraid of Gender? (Hardcover),Judith Butler,4.03,"3,782",2024,gender
,,,,,gender
,,,,,gender
Introduction to Algorithms (Hardcover),Thomas H. Cormen,4.35,"9,273",1989,textbooks
Biology (Hardcover),Neil A. Campbell,4.15,"4,122",1987,textbooks
Introduction to Electrodynamics (Hardcover),David J. Griffiths,4.28,"4,415",1981,textbooks
Introduction to Quantum Mechanics (Hardcover),David J. Griffiths,4.25,"2,811",1994,textbooks
Molecular Biology of the Cell (Hardcover),Bruce Alberts,4.36,"2,529",1983,textbooks
The Elements of Style (Hardcover),William Strunk Jr.,4.18,"86,699",1918,textbooks
Artificial Intelligence: A Modern Approach (Hardcover),Stuart Russell,4.20,"4,424",1994,textbooks
Publication Manual of the American Psychological Association(r),American Psychological Association,3.82,"6,941",1952,textbooks
The Feynman Lectures on Physics (Hardcover),Richard P. Feynman,4.61,"8,043",1964,textbooks
Principles of Biochemistry (Hardcover),Albert L. Lehninger,4.17,"2,519",1970,textbooks
"Calculus, 5th Edition (Hardcover)",James Stewart,3.98,"1,488",1986,textbooks
Structure and Interpretation of Computer Programs (Paperback),Harold Abelson,4.47,"4,838",1984,textbooks
Introduction to the Theory of Computation (Hardcover),Michael Sipser,4.24,"2,102",1996,textbooks
Fundamentals of Physics (Hardcover),David Halliday,4.13,"2,185",2010,textbooks
The C Programming Language (Paperback),Brian W. Kernighan,4.44,"11,249",1978,textbooks
University Physics with Modern Physics (Hardcover),Hugh D. Young,4.12,"1,483",1949,textbooks
Deep Learning (ebook),Ian Goodfellow,4.44,"2,101",2016,textbooks
Linear Algebra Done Right (Paperback),Sheldon Axler,4.38,"1,249",1995,textbooks
Classical Mechanics (Hardcover),John R. Taylor,4.29,836,2003,textbooks
"The Elements of Statistical Learning: Data Mining, Inference, and Prediction (Hardcover)",Trevor Hastie,4.43,"1,881",2001,textbooks
Calculus: Early Transcendentals (Hardcover),James Stewart,3.97,967,1995,textbooks
Chemistry: The Central Science (Hardcover),Theodore L. Brown,3.89,"1,071",1977,textbooks
"Nonlinear Dynamics and Chaos: With Applications to Physics, Biology, Chemistry, and Engineering (Paperback)",Steven H. Strogatz,4.38,"1,522",1994,textbooks
Linear Algebra and Its Applications [with CD-ROM] (Hardcover),David C. Lay,3.92,"1,109",1993,textbooks
Pattern Recognition and Machine Learning (Information Science and Statistics),Christopher M. Bishop,4.32,"1,892",,textbooks
Psychology (Hardcover),David G. Myers,3.91,"1,353",1986,textbooks
Principles of Neural Science (Hardcover),Eric R. Kandel,4.49,"1,400",1981,textbooks
Hamlet (Paperback),William Shakespeare,4.03,"1,035,236",1601,textbooks
Wheelock's Latin (Paperback),Frederic M. Wheelock,4.13,"1,794",1956,textbooks
Principles of Economics (Hardcover),N. Gregory Mankiw,4.11,"2,362",1997,textbooks
An Introduction to Statistical Learning: with Applications in R (Springer Texts in Statistics),Gareth James,4.59,"2,314",2013,textbooks
The Craft of Research (Paperback),Wayne C. Booth,3.92,"4,339",1995,textbooks
Topology (Hardcover),James R. Munkres,4.30,"1,226",1974,textbooks
The Art of Electronics (Hardcover),Paul Horowitz,4.40,"1,603",1980,textbooks
Principles of Mathematical Analysis (Paperback),Walter Rudin,4.27,"1,883",1964,textbooks
Modern Quantum Mechanics (Hardcover),J.J. Sakurai,4.20,"1,386",1985,textbooks
"Compilers: Principles, Techniques, and Tools (Hardcover)",Alfred V. Aho,4.10,"3,018",1986,textbooks
Design Patterns: Elements of Reusable Object-Oriented Software (Hardcover),Erich Gamma,4.20,"11,889",1994,textbooks
Neuroscience: Exploring the Brain (Hardcover),Mark F. Bear,4.28,"1,298",1995,textbooks
Discrete Mathematics and its Applications (Hardcover),Kenneth H. Rosen,3.89,"1,535",2000,textbooks
An Introduction to Thermal Physics (Hardcover),Daniel V. Schroeder,3.93,483,1999,textbooks
They Say / I Say: The Moves That Matter in Academic Writing (Paperback),Gerald Graff,3.78,"5,913",2006,textbooks
Biochemistry (Hardcover),Jeremy M. Berg,4.14,"1,140",1975,textbooks
Operating System Concepts (Hardcover),Abraham Silberschatz,3.90,"2,190",1985,textbooks
Principles of Microeconomics (Paperback),N. Gregory Mankiw,3.84,"1,182",1997,textbooks
Introduction to Elementary Particles (Hardcover),David J. Griffiths,4.26,651,1987,textbooks
The Pragmatic Programmer: From Journeyman to Master (Paperback),Andy   Hunt,4.33,"23,796",1999,textbooks
Introduction to Linear Algebra (Hardcover),Gilbert Strang,4.24,695,1993,textbooks
Romeo and Juliet (Mass Market Paperback),William Shakespeare,3.74,"2,795,233",1590,textbooks
Mathematical Methods for Physics and Engineering (Paperback),K.F. Riley,4.16,243,1998,textbooks
,,,,,textbooks
,,,,,textbooks
"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants (Hardcover)",Robin Wall Kimmerer,4.51,"166,339",2013,indigenous
There There (Hardcover),Tommy Orange,3.97,"219,811",2018,indigenous
"Firekeeper’s Daughter (Firekeeper's Daughter, #1)",Angeline Boulley,4.31,"194,223",2021,indigenous
The Marrow Thieves (Paperback),Cherie Dimaline,3.94,"43,090",2017,indigenous
"Moon of the Crusted Snow (Moon, #1)",Waubgeshig Rice,3.83,"41,354",2018,indigenous
Five Little Indians (ebook),Michelle Good,4.46,"45,504",2020,indigenous
The Only Good Indians (Hardcover),Stephen Graham Jones,3.68,"109,858",2020,indigenous
Indian Horse (Paperback),Richard Wagamese,4.41,"33,820",2012,indigenous
The Inconvenient Indian: A Curious Account of Native People in North America (Kindle Edition),Thomas King,4.24,"17,598",2012,indigenous
The Absolutely True Diary of a Part-Time Indian (Hardcover),Sherman Alexie,4.06,"283,361",2007,indigenous
"Seven Fallen Feathers: Racism, Death, and Hard Truths in a Northern City (Paperback)",Tanya Talaga,4.52,"14,286",2017,indigenous
The Berry Pickers (Hardcover),Amanda    Peters,4.08,"279,219",2023,indigenous
Jonny Appleseed (Paperback),Joshua Whitehead,3.94,"16,549",2018,indigenous
"An Indigenous Peoples' History of the United States (ReVisioning American History, #3)",Roxanne Dunbar-Ortiz,4.37,"19,996",2014,indigenous
Never Whistle at Night: An Indigenous Dark Fiction Anthology (Paperback),Shane Hawk,,,,indigenous
A Mind Spread Out on the Ground (Hardcover),Alicia Elliott,4.40,"10,416",2019,indigenous
Bad Cree (Hardcover),Jessica Johns,3.90,"18,877",2023,indigenous
Split Tooth (Kindle Edition),Tanya Tagaq,3.89,"13,287",2018,indigenous
Heart Berries (Hardcover),Terese Marie Mailhot,3.82,"29,691",2018,indigenous
"Elatsoe (Elatsoe, #1)",Darcie Little Badger,3.98,"22,756",2020,indigenous
"From the Ashes: My Story of Being Métis, Homeless, and Finding My Way (Paperback)",Jesse Thistle,4.49,"34,005",2019,indigenous
The Break (Paperback),Katherena Vermette,4.27,"21,997",2016,indigenous
Bury My Heart at Wounded Knee: An Indian History of the American West (Paperback),Dee Brown,4.26,"101,068",1970,indigenous
The Round House (Hardcover),Louise Erdrich,3.98,"123,549",2012,indigenous
"Son of a Trickster (Trickster, #1)",Eden Robinson,3.81,"14,048",2017,indigenous
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI (Paperback),David Grann,4.14,"436,721",2017,indigenous
21 Things You May Not Know About the Indian Act (Paperback),Bob Joseph,4.57,"9,773",2018,indigenous
The Night Watchman (ebook),Louise Erdrich,4.09,"91,548",2020,indigenous
The Sentence (Hardcover),Louise Erdrich,3.93,"81,559",2021,indigenous
The Serviceberry: Abundance and Reciprocity in the Natural World (Hardcover),Robin Wall Kimmerer,4.32,"43,744",2024,indigenous
Empire of Wild (Hardcover),Cherie Dimaline,3.74,"12,525",2019,indigenous
Monkey Beach (Paperback),Eden Robinson,4.02,"10,452",2000,indigenous
This Place: 150 Years Retold (Paperback),Kateri Akiwenzie-Damm,4.35,"4,149",2019,indigenous
"Warrior Girl Unearthed (Firekeeper's Daughter, #2)",Angeline Boulley,4.31,"27,576",2023,indigenous
"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,4.17,"53,071",2020,indigenous
We Are Water Protectors (Hardcover),Carole Lindstrom,4.49,"8,753",2020,indigenous
Wandering Stars (Hardcover),Tommy Orange,3.83,"34,947",2024,indigenous
"My Heart Is a Chainsaw (The Indian Lake Trilogy, #1)",Stephen Graham Jones,3.51,"51,218",2021,indigenous
Medicine Walk (Hardcover),Richard Wagamese,4.30,"13,025",2014,indigenous
"Trail of Lightning (The Sixth World, #1)",Rebecca Roanhorse,3.95,"27,290",2018,indigenous
The Seed Keeper (Paperback),Diane         Wilson,4.27,"22,620",2021,indigenous
Ceremony (Paperback),Leslie Marmon Silko,3.84,"26,163",1977,indigenous
Winter Counts (Hardcover),David Heska Wanbli Weiden,3.84,"22,927",2020,indigenous
Birdie (Hardcover),Tracey Lindberg,3.67,"5,573",2015,indigenous
Night of the Living Rez (Paperback),Morgan Talty,3.88,"12,782",2022,indigenous
"As Long as Grass Grows: The Indigenous Fight for Environmental Justice, from Colonization to Standing Rock (Hardcover)",Dina Gilio-Whitaker,4.36,"2,263",2019,indigenous
Islands of Decolonial Love: Stories & Songs (Paperback),Leanne Betasamosake Simpson,4.34,"3,119",2013,indigenous
A History of My Brief Body (Kindle Edition),Billy-Ray Belcourt,4.18,"5,516",2020,indigenous
"Moon of the Turning Leaves (Moon, #2)",Waubgeshig Rice,4.23,"10,049",2023,indigenous
The Heartbeat of Wounded Knee: Native America from 1890 to the Present (ebook),David Treuer,4.23,"6,551",2019,indigenous
,,,,,indigenous
,,,,,indigenous
"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,4.42,"869,504",2018,graphic-novels-manga
"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,4.51,"562,844",2019,graphic-novels-manga
"Saga, Volume 1 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,4.54,"493,224",2020,graphic-novels-manga
Nimona (ebook),N.D. Stevenson,4.18,"184,718",2015,graphic-novels-manga
"Heartstopper: Volume Four (Heartstopper, #4)",Alice Oseman,4.58,"436,771",2021,graphic-novels-manga
The Prince and the Dressmaker (Paperback),Jen Wang,4.33,"121,079",2018,graphic-novels-manga
"The Tea Dragon Society (Tea Dragon, #1)",Kay O'Neill,4.34,"68,835",2017,graphic-novels-manga
"Saga, Volume 2 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
"Paper Girls, Volume 1 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
"Saga, Volume 3 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
Pumpkinheads (Hardcover),Rainbow Rowell,4.01,"90,199",2019,graphic-novels-manga
"Lore Olympus: Volume One (Lore Olympus, #1)",Rachel  Smythe,4.21,"170,969",2021,graphic-novels-manga
Mooncakes (Paperback),Suzanne  Walker,3.81,"47,183",2019,graphic-novels-manga
"Spy x Family, Vol. 1 (Kindle Edition)",Tatsuya Endo,4.44,"178,702",2019,graphic-novels-manga
"Saga, Volume 4 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
Through the Woods (Hardcover),E.M. Carroll,3.94,"87,303",2014,graphic-novels-manga
Uzumaki (Hardcover),Junji Ito,4.45,"85,572",2000,graphic-novels-manga
Watchmen (Paperback),Alan             Moore,4.39,"591,383",1987,graphic-novels-manga
"Heartstopper: Volume Five (Heartstopper, #5)",Alice Oseman,4.46,"191,937",2023,graphic-novels-manga
"Saga, Volume 5 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
Anya's Ghost (Hardcover),Vera Brosgol,3.90,"93,243",2011,graphic-novels-manga
Fangs (Kindle Edition),Sarah Andersen,4.21,"52,935",2020,graphic-novels-manga
Bloom (Paperback),Kevin Panetta,3.90,"62,497",2019,graphic-novels-manga
This One Summer (Hardcover),Mariko Tamaki,3.69,"91,826",2014,graphic-novels-manga
"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,4.27,"227,879",2003,graphic-novels-manga
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Paperback)",N.D. Stevenson,,,,graphic-novels-manga
The Girl from the Sea (Hardcover),Molly Knox Ostertag,4.12,"60,837",2021,graphic-novels-manga
Laura Dean Keeps Breaking Up with Me (Hardcover),Mariko Tamaki,3.84,"68,810",2019,graphic-novels-manga
"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,4.47,"353,805",2004,graphic-novels-manga
"The Sandman, Vol. 1: Preludes & Nocturnes (Hardcover)",Neil Gaiman,4.25,"272,862",1988,graphic-novels-manga
The Complete Maus (Paperback),Art Spiegelman,4.58,"250,139",1980,graphic-novels-manga
"The Tea Dragon Festival (Tea Dragon, #2)",Kay O'Neill,4.39,"32,055",2019,graphic-novels-manga
Welcome to Lovecraft (Locke & Key #1),Joe Hill,4.15,"99,485",2008,graphic-novels-manga
"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.39,"370,638",1986,graphic-novels-manga
"Sheets (Sheets, #1)",Brenna Thummler,3.84,"49,650",2018,graphic-novels-manga
Fun Home: A Family Tragicomic (Paperback),Alison Bechdel,4.07,"199,947",2006,graphic-novels-manga
"Saga, Volume 6 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
"Orange: The Complete Collection, Volume 1 (Paperback)",Ichigo Takano,4.43,"29,565",2016,graphic-novels-manga
Blankets (Paperback),Craig Thompson,4.06,"124,579",2003,graphic-novels-manga
"Fence, Vol. 1 (Paperback)",C.S. Pacat,3.92,"29,730",2017,graphic-novels-manga
The Complete Persepolis (Paperback),Marjane Satrapi,4.40,"202,791",2007,graphic-novels-manga
SPY×FAMILY 2 (Paperback),Tatsuya Endo,4.53,"54,627",2019,graphic-novels-manga
On a Sunbeam (Paperback),Tillie Walden,4.30,"33,976",2018,graphic-novels-manga
"Tokyo Ghoul, Tome 1 (Tokyo Ghoul, #1)",Sui Ishida,4.40,"163,830",2012,graphic-novels-manga
"Saga, Volume 7 (Paperback)",Brian K. Vaughan,,,,graphic-novels-manga
"The Wicked + The Divine, Vol. 1: The Faust Act (Paperback)",Kieron Gillen,,,,graphic-novels-manga
V for Vendetta (Hardcover),Alan             Moore,4.26,"323,051",1990,graphic-novels-manga
American Born Chinese (Paperback),Gene Luen Yang,3.88,"100,926",2006,graphic-novels-manga
"Siúil, a Rún: The Girl From the Other Side, Vol. 1 (The Girl from the Other Side, #1)",Nagabe,4.23,"30,109",2016,graphic-novels-manga
"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.35,"9,746,939",2008,futuristic
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.35,"4,086,139",2009,futuristic
"Mockingjay (The Hunger Games, #3)",Suzanne Collins,4.12,"3,659,660",2010,futuristic
"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.12,"1,003,083",2012,futuristic
"Divergent (Divergent, #1)",Veronica Roth,4.13,"4,333,481",2011,futuristic
"Naked in Death (In Death, #1)",J.D. Robb,4.13,"203,102",1995,futuristic
"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.23,"457,035",2013,futuristic
"Ready Player One (Ready Player One, #1)",Ernest Cline,4.23,"1,283,782",2011,futuristic
"Insurgent (Divergent, #2)",Veronica Roth,3.96,"1,610,433",2012,futuristic
"The Giver (The Giver, #1)",Lois Lowry,4.12,"2,769,544",1993,futuristic
"Glory in Death (In Death, #2)",J.D. Robb,4.27,"71,754",1995,futuristic
"Cress (The Lunar Chronicles, #3)",Marissa Meyer,4.40,"400,959",2014,futuristic
"Immortal in Death (In Death, #3)",J.D. Robb,4.28,"61,127",1996,futuristic
1984 (Paperback),George Orwell,4.20,"5,346,448",1949,futuristic
"Allegiant (Divergent, #3)",Veronica Roth,3.60,"1,132,713",2013,futuristic
"Matched (Matched, #1)",Ally Condie,3.62,"812,508",2010,futuristic
"Rapture in Death (In Death, #4)",J.D. Robb,4.28,"53,993",1996,futuristic
"The Maze Runner (The Maze Runner, #1)",James Dashner,4.05,"1,659,144",2009,futuristic
"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,4.31,"1,462,677",1985,futuristic
"Uglies (Uglies, #1)",Scott Westerfeld,3.84,"705,035",2005,futuristic
Fahrenheit 451 (Kindle Edition),Ray Bradbury,3.97,"2,777,566",1953,futuristic
Brave New World (Paperback),Aldous Huxley,3.99,"2,048,457",1932,futuristic
"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.41,"308,033",2015,futuristic
The Handmaid's Tale: The Seminal Work of Dystopian Feminist Fiction (Hardcover),Margaret Atwood,4.15,"2,374,513",1985,futuristic
"Ceremony in Death (In Death, #5)",J.D. Robb,4.27,"48,523",1997,futuristic
"Vengeance in Death (In Death, #6)",J.D. Robb,4.36,"46,519",1997,futuristic
"Conspiracy in Death (In Death, #8)",J.D. Robb,4.37,"42,540",1999,futuristic
"Holiday in Death (In Death, #7)",J.D. Robb,4.34,"45,098",1998,futuristic
"The Selection (The Selection, #1)",Kiera Cass,4.07,"1,739,878",2012,futuristic
"Judgment in Death (In Death, #11)",J.D. Robb,4.37,"40,617",2000,futuristic
"Betrayal in Death (In Death, #12)",J.D. Robb,4.35,"35,973",2001,futuristic
"Loyalty in Death (In Death, #9)",J.D. Robb,4.33,"37,594",1999,futuristic
"Legend (Legend, #1)",Marie Lu,4.15,"560,281",2011,futuristic
"The Host (The Host, #1)",Stephenie Meyer,3.86,"1,044,851",2008,futuristic
"Reunion in Death (In Death, #14)",J.D. Robb,4.38,"31,849",2002,futuristic
"Portrait in Death (In Death, #16)",J.D. Robb,4.39,"41,631",2003,futuristic
"Witness in Death (In Death, #10)",J.D. Robb,4.33,"37,130",2000,futuristic
"Purity in Death (In Death, #15)",J.D. Robb,4.38,"32,429",2002,futuristic
"Seduction in Death (In Death, #13)",J.D. Robb,4.35,"32,971",2001,futuristic
"Innocent in Death (In Death, #24)",J.D. Robb,4.40,"33,967",2007,futuristic
"Imitation in Death (In Death, #17)",J.D. Robb,4.39,"32,203",2003,futuristic
"Creation in Death (In Death, #25)",J.D. Robb,4.40,"29,736",2007,futuristic
"Survivor In Death (In Death, #20)",J.D. Robb,4.42,"35,026",2005,futuristic
"Visions in Death (In Death, #19)",J.D. Robb,4.39,"30,704",2004,futuristic
"Treachery in Death (In Death, #32)",J.D. Robb,4.47,"32,953",2011,futuristic
"Memory in Death (In Death, #22)",J.D. Robb,4.34,"33,367",2006,futuristic
"Promises in Death (In Death, #28)",J.D. Robb,4.42,"39,106",2009,futuristic
"Origin in Death (In Death, #21)",J.D. Robb,4.39,"31,308",2005,futuristic
"Divided in Death (In Death, #18)",J.D. Robb,4.36,"32,002",2004,futuristic
"New York to Dallas (In Death, #33)",J.D. Robb,4.45,"34,378",2011,futuristic
