title,author,avg_rating,rating_count,year_published,genre,title_clean,author_clean,genre_clean,lang,genre_grouped
Who Moved My Cheese?,Spencer Johnson,3.79,82,1998,Modification du comportement,who moved my cheese?,spencer johnson,modification du comportement,en,Other
Who Moved My Cheese?,Spencer Johnson,3.79,82,1998,Personal growth and achievement,who moved my cheese?,spencer johnson,personal growth and achievement,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,Wrecking Ball (Diary of a Wimpy Kid Book 14),wrecking ball,jeff kinney,wrecking ball diary of a wimpy kid book 14,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,Gregs dream of becoming rich,wrecking ball,jeff kinney,gregs dream of becoming rich,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,Children's fiction,wrecking ball,jeff kinney,children's fiction,en,children/young adult
Wrecking Ball,Jeff Kinney,3.97,60,2019,"Diaries, fiction",wrecking ball,jeff kinney,diaries fiction,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,"Friendship, fiction",wrecking ball,jeff kinney,friendship fiction,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,"Family life, fiction",wrecking ball,jeff kinney,family life fiction,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,Humorous stories,wrecking ball,jeff kinney,humorous stories,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,"Houses, fiction",wrecking ball,jeff kinney,houses fiction,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,Funny,wrecking ball,jeff kinney,funny,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,modern day,wrecking ball,jeff kinney,modern day,en,Other
Wrecking Ball,Jeff Kinney,3.97,60,2019,Middle School,wrecking ball,jeff kinney,middle school,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Success,the art of money getting or golden rules for money getting,p t barnum,success,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Finance,the art of money getting or golden rules for money getting,p t barnum,finance,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Nonfiction,the art of money getting or golden rules for money getting,p t barnum,nonfiction,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Self-Improvement,the art of money getting or golden rules for money getting,p t barnum,self-improvement,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Success in business,the art of money getting or golden rules for money getting,p t barnum,success in business,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,"Finance, personal",the art of money getting or golden rules for money getting,p t barnum,finance personal,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Income,the art of money getting or golden rules for money getting,p t barnum,income,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Commerce,the art of money getting or golden rules for money getting,p t barnum,commerce,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Business,the art of money getting or golden rules for money getting,p t barnum,business,en,Other
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,14,1880,Self-help techniques,the art of money getting or golden rules for money getting,p t barnum,self-help techniques,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,dark romance,insatiable,leigh rivers,dark romance,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,contemporary,insatiable,leigh rivers,contemporary,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,enemies to lovers,insatiable,leigh rivers,enemies to lovers,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,secret relationship,insatiable,leigh rivers,secret relationship,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,pregnancy,insatiable,leigh rivers,pregnancy,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,tortured hero,insatiable,leigh rivers,tortured hero,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,dual pov,insatiable,leigh rivers,dual pov,en,Other
Insatiable,Leigh Rivers,4.67,3,2023,abuse,insatiable,leigh rivers,abuse,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,New Thought,breaking the habit of being yourself,joe dispenza,new thought,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,Thought and thinking,breaking the habit of being yourself,joe dispenza,thought and thinking,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,Change (Psychology),breaking the habit of being yourself,joe dispenza,change psychology,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,Thinking,breaking the habit of being yourself,joe dispenza,thinking,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,Changement (Psychologie),breaking the habit of being yourself,joe dispenza,changement psychologie,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,Pensée,breaking the habit of being yourself,joe dispenza,pensée,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,SELF-HELP,breaking the habit of being yourself,joe dispenza,self-help,en,Other
Breaking the habit of being yourself,Joe Dispenza,4.0,2,2012,Motivational & Inspirational,breaking the habit of being yourself,joe dispenza,motivational and inspirational,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Management,principles of marketing,philip kotler,management,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Marketing,principles of marketing,philip kotler,marketing,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,open_syllabus_project,principles of marketing,philip kotler,open_syllabus_project,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Strategisch management,principles of marketing,philip kotler,strategisch management,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Marketingmanagement,principles of marketing,philip kotler,marketingmanagement,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Textbooks,principles of marketing,philip kotler,textbooks,en,literature
Principles of marketing,Philip Kotler,4.59,22,1980,Manuels d'enseignement superieur,principles of marketing,philip kotler,manuels d'enseignement superieur,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Gestion,principles of marketing,philip kotler,gestion,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,"Marketing, management",principles of marketing,philip kotler,marketing management,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Hf5415 .k636 2004,principles of marketing,philip kotler,hf5415 k636 2004,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,658.8,principles of marketing,philip kotler,6588,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,0 Gesamtdarstellung,principles of marketing,philip kotler,0 gesamtdarstellung,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Marknadsföring,principles of marketing,philip kotler,marknadsföring,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Marketingpolitik,principles of marketing,philip kotler,marketingpolitik,en,Other
Principles of marketing,Philip Kotler,4.59,22,1980,Literary collections,principles of marketing,philip kotler,literary collections,en,Other
The Daily Laws,Robert Greene,3.93,14,2021,Psychology,the daily laws,robert greene,psychology,en,science
The Daily Laws,Robert Greene,3.93,14,2021,nyt:advice-how-to-and-miscellaneous=2021-10-31,the daily laws,robert greene,nytadvice-how-to-and-miscellaneous=2021-10-31,en,Other
The Daily Laws,Robert Greene,3.93,14,2021,New York Times bestseller,the daily laws,robert greene,new york times bestseller,en,bestseller
The Daily Laws,Robert Greene,3.93,14,2021,Self-help techniques,the daily laws,robert greene,self-help techniques,en,Other
The Daily Laws,Robert Greene,3.93,14,2021,Self-actualization (psychology),the daily laws,robert greene,self-actualization psychology,en,Other
The Daily Laws,Robert Greene,3.93,14,2021,Motivation (psychology),the daily laws,robert greene,motivation psychology,en,Other
The Daily Laws,Robert Greene,3.93,14,2021,Power (philosophy),the daily laws,robert greene,power philosophy,en,Other
The Daily Laws,Robert Greene,3.93,14,2021,Seduction,the daily laws,robert greene,seduction,en,Other
The Daily Laws,Robert Greene,3.93,14,2021,Self-confidence,the daily laws,robert greene,self-confidence,en,Other
Red Rising,Pierce Brown,3.82,106,2014,Science Fiction,red rising,pierce brown,science fiction,en,Other
Red Rising,Pierce Brown,3.82,106,2014,Fantasy,red rising,pierce brown,fantasy,en,fantasy
Red Rising,Pierce Brown,3.82,106,2014,Fiction,red rising,pierce brown,fiction,en,fiction
Red Rising,Pierce Brown,3.82,106,2014,Dystopia,red rising,pierce brown,dystopia,en,Other
Red Rising,Pierce Brown,3.82,106,2014,Young Adult,red rising,pierce brown,young adult,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Serie:Percy_Jackson_and_the_Olympians,the titan's curse,rick riordan,seriepercy_jackson_and_the_olympians,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,nyt:series_books=2007-07-21,the titan's curse,rick riordan,nytseries_books=2007-07-21,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,New York Times bestseller,the titan's curse,rick riordan,new york times bestseller,en,bestseller
The Titan's Curse,Rick Riordan,4.43,143,2007,Fictitious Character,the titan's curse,rick riordan,fictitious character,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Children's Fiction,the titan's curse,rick riordan,children's fiction,en,children/young adult
The Titan's Curse,Rick Riordan,4.43,143,2007,Fiction,the titan's curse,rick riordan,fiction,en,fiction
The Titan's Curse,Rick Riordan,4.43,143,2007,Greek Mythology,the titan's curse,rick riordan,greek mythology,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Juvenile fiction,the titan's curse,rick riordan,juvenile fiction,en,children/young adult
The Titan's Curse,Rick Riordan,4.43,143,2007,Titans (Mythology),the titan's curse,rick riordan,titans mythology,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Monsters,the titan's curse,rick riordan,monsters,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Mythical Animals,the titan's curse,rick riordan,mythical animals,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Fantasy,the titan's curse,rick riordan,fantasy,en,fantasy
The Titan's Curse,Rick Riordan,4.43,143,2007,Investigation,the titan's curse,rick riordan,investigation,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Missing persons,the titan's curse,rick riordan,missing persons,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,"Legends, Myths, Fables",the titan's curse,rick riordan,legends myths fables,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,"Gods, fiction",the titan's curse,rick riordan,gods fiction,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Mythical animals in fiction,the titan's curse,rick riordan,mythical animals in fiction,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Monsters in fiction,the titan's curse,rick riordan,monsters in fiction,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Greek mythology in fiction,the titan's curse,rick riordan,greek mythology in fiction,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,"Animals, mythical, fiction",the titan's curse,rick riordan,animals mythical fiction,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Young Adult Fiction,the titan's curse,rick riordan,young adult fiction,en,Other
The Titan's Curse,Rick Riordan,4.43,143,2007,Animales fabulosos,the titan's curse,rick riordan,animales fabulosos,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,Emotional problems of teenagers,the way i used to be,amber smith,emotional problems of teenagers,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,Emotional problems,the way i used to be,amber smith,emotional problems,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,Juvenile fiction,the way i used to be,amber smith,juvenile fiction,en,children/young adult
The Way I Used To Be,Amber Smith,4.19,27,2016,High school students,the way i used to be,amber smith,high school students,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,Rape,the way i used to be,amber smith,rape,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,Fiction,the way i used to be,amber smith,fiction,en,fiction
The Way I Used To Be,Amber Smith,4.19,27,2016,nyt:young-adult-hardcover=2016-04-17,the way i used to be,amber smith,nytyoung-adult-hardcover=2016-04-17,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,New York Times bestseller,the way i used to be,amber smith,new york times bestseller,en,bestseller
The Way I Used To Be,Amber Smith,4.19,27,2016,Children's fiction,the way i used to be,amber smith,children's fiction,en,children/young adult
The Way I Used To Be,Amber Smith,4.19,27,2016,"Rape, fiction",the way i used to be,amber smith,rape fiction,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,"Emotions, fiction",the way i used to be,amber smith,emotions fiction,en,Other
The Way I Used To Be,Amber Smith,4.19,27,2016,nyt:young-adult-paperback-monthly=2023-02-26,the way i used to be,amber smith,nytyoung-adult-paperback-monthly=2023-02-26,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,comic science fiction,the hitch hiker's guide to the galaxy,douglas adams,comic science fiction,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Vogons,the hitch hiker's guide to the galaxy,douglas adams,vogons,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Humorous fiction,the hitch hiker's guide to the galaxy,douglas adams,humorous fiction,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Imaginary voyages,the hitch hiker's guide to the galaxy,douglas adams,imaginary voyages,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,wit and humour,the hitch hiker's guide to the galaxy,douglas adams,wit and humour,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Science Fiction,the hitch hiker's guide to the galaxy,douglas adams,science fiction,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Interstellar travel,the hitch hiker's guide to the galaxy,douglas adams,interstellar travel,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Fiction,the hitch hiker's guide to the galaxy,douglas adams,fiction,en,fiction
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Interplanetary voyages,the hitch hiker's guide to the galaxy,douglas adams,interplanetary voyages,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Open Library Staff Picks,the hitch hiker's guide to the galaxy,douglas adams,open library staff picks,en,other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Life on other planets,the hitch hiker's guide to the galaxy,douglas adams,life on other planets,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Ford Prefect (Fictitious character),the hitch hiker's guide to the galaxy,douglas adams,ford prefect fictitious character,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Arthur Dent (Fictitious character),the hitch hiker's guide to the galaxy,douglas adams,arthur dent fictitious character,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Humorous stories,the hitch hiker's guide to the galaxy,douglas adams,humorous stories,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Viajes interplanetarios,the hitch hiker's guide to the galaxy,douglas adams,viajes interplanetarios,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Ficción,the hitch hiker's guide to the galaxy,douglas adams,ficción,en,fiction
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Language readers,the hitch hiker's guide to the galaxy,douglas adams,language readers,en,Other
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Reading Level-Grade 11,the hitch hiker's guide to the galaxy,douglas adams,reading level-grade 11,en,children/young adult
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Reading Level-Grade 12,the hitch hiker's guide to the galaxy,douglas adams,reading level-grade 12,en,children/young adult
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,4.56,158,1979,Radio plays,the hitch hiker's guide to the galaxy,douglas adams,radio plays,en,Other
