title,author,avg_rating,rating_count,year_published,genre
"Pucked (Pucked, #1)",Helena Hunting,3.85,"88,670",2015,hockey-romance
"Face Off (D.C. Stars, #1)",Chelsea Curto,4.06,"76,784",2024,hockey-romance
"Puck Me Secretly (Vancouver Wolves Hockey, #1)",Odette Stone,3.93,"48,760",2018,hockey-romance
"The Wingman (Vancouver Storm, #3)",Stephanie  Archer,3.93,"64,457",2024,hockey-romance
"Kiss and Don't Tell (The Vancouver Agitators, #1)",Meghan Quinn,4.00,"85,567",2021,hockey-romance
Weak Side (Bexley U),S.J. Sylvis,3.95,"37,890",2023,hockey-romance
"Rule Number Five (Rule Breaker, #1)",Jessa Wilder,3.79,"45,862",2023,hockey-romance
"Daydream (Maple Hills, #3)",Hannah  Grace,3.91,"223,355",2024,hockey-romance
The Enforcer (Lakeside University #1),Avery Keelan,3.79,"31,614",2022,hockey-romance
"Gloves Off (Vancouver Storm, #4)",Stephanie  Archer,4.27,"47,404",2025,hockey-romance
"That One Night (Jacksonville Rays, #0.5)",Emily Rath,4.07,"102,894",2023,hockey-romance
"Fall with Me (Playing for Keeps, #4)",Becka Mack,4.29,"70,408",2024,hockey-romance
"Lucky Hit (Swift Hat-Trick Trilogy, #1)",Hannah Cowan,3.60,"25,251",2021,hockey-romance
Brutal Obsession (Kindle Edition),S. Massery,3.82,"47,198",2022,hockey-romance
"Those Three Little Words (The Vancouver Agitators, #2)",Meghan Quinn,4.04,"75,149",2022,hockey-romance
"Until I Get You (Fairview Hockey, #1)",Claire Contreras,3.98,"61,231",2018,hockey-romance
"Pucking Wild (Jacksonville Rays, #2)",Emily Rath,4.12,"67,527",2023,hockey-romance
"Iced Out (Heston U Hotshots, #1)",Veronica Eden,3.88,"23,392",2023,hockey-romance
"He's Not My Type (The Vancouver Agitators, #4)",Meghan Quinn,4.26,"78,229",2023,hockey-romance
"Meet Your Match (Kings of the Ice, #1)",Kandi Steiner,3.94,"26,395",2023,hockey-romance
Him (Him #1),Sarina Bowen,4.21,"90,313",2015,hockey-romance
"Rewind It Back (Windy City, #5)",Liz Tomforde,4.47,"196,751",2025,hockey-romance
,,,,,hockey-romance
,,,,,hockey-romance
"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,3.85,"146,599",2011,london
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,"558,937",1996,london
London: The Biography (Paperback),Peter Ackroyd,3.96,"5,957",2000,london
"Moon Over Soho (Rivers of London, #2)",Ben Aaronovitch,4.08,"72,751",2011,london
Mrs. Dalloway (Hardcover),Virginia Woolf,3.78,"349,830",1925,london
"Whispers Under Ground (Rivers of London, #3)",Ben Aaronovitch,4.15,"63,608",2012,london
"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,3.89,"620,400",2013,london
Down and Out in Paris and London (Paperback),George Orwell,4.09,"99,479",1933,london
White Teeth (Paperback),Zadie Smith,3.79,"173,111",2000,london
"Broken Homes (Rivers of London, #4)",Ben Aaronovitch,4.16,"54,294",2013,london
The Girl on the Train (Hardcover),Paula Hawkins,3.96,"3,246,172",2015,london
"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.04,"424,206",2015,london
NW (Hardcover),Zadie Smith,3.48,"44,967",2012,london
A Christmas Carol (Paperback),Charles Dickens,4.09,"905,366",1843,london
"84, Charing Cross Road (Paperback)",Helene Hanff,4.16,"95,290",1970,london
A Tale of Two Cities (Paperback),Charles Dickens,3.88,"1,004,578",1859,london
"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,4.05,"291,001",2014,london
London (Kindle Edition),Edward Rutherfurd,4.09,"33,976",1997,london
"Londoners: The Days and Nights of London Now - As Told by Those Who Love It, Hate It, Live It, Left It, and Long for It (Hardcover)",Craig Taylor,3.89,"5,256",2011,london
1984 (Paperback),George Orwell,4.20,"5,343,606",1949,london
Oliver Twist (Paperback),Charles Dickens,3.88,"423,850",1838,london
The Picture of Dorian Gray (Paperback),Oscar Wilde,4.13,"1,831,763",1890,london
"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World (Hardcover)",Steven Johnson,3.89,"55,767",2006,london
"The Hanging Tree (Rivers of London, #6)",Ben Aaronovitch,4.22,"39,749",2016,london
London Under: The Secret History Beneath the Streets (Hardcover),Peter Ackroyd,3.46,"3,320",2011,london
"Career of Evil (Cormoran Strike, #3)",Robert Galbraith,4.22,"226,576",2015,london
Brick Lane (Paperback),Monica Ali,3.46,"35,519",2003,london
"Lethal White (Cormoran Strike, #4)",Robert Galbraith,4.25,"183,639",2018,london
"Girl, Woman, Other (Kindle Edition)",Bernardine Evaristo,4.26,"261,181",2019,london
Her Fearful Symmetry (Hardcover),Audrey Niffenegger,3.27,"95,907",2009,london
Great Expectations (Paperback),Charles Dickens,3.80,"865,797",1861,london
"Bridget Jones’s Diary (Bridget Jones, #1)",Helen Fielding,3.81,"1,018,094",1996,london
The Lonely Londoners (Paperback),Sam Selvon,3.70,"13,478",1956,london
The Lost Apothecary (Hardcover),Sarah Penner,3.76,"485,481",2021,london
Bleak House (Paperback),Charles Dickens,4.02,"113,267",1853,london
"Lies Sleeping (Rivers of London, #7)",Ben Aaronovitch,4.24,"31,762",2018,london
Dr. Jekyll and Mr. Hyde (Mass Market Paperback),Robert Louis Stevenson,3.83,"653,889",1886,london
"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,4.13,"488,650",1887,london
Queenie (Hardcover),Candice Carty-Williams,3.85,"156,038",2019,london
"Life After Life (Todd Family, #1)",Kate Atkinson,3.79,"239,806",2013,london
Fingersmith (ebook),Sarah Waters,4.02,"117,116",2002,london
The Five: The Untold Lives of the Women Killed by Jack the Ripper (Hardcover),Hallie Rubenhold,4.09,"65,854",2019,london
The Silent Patient (Hardcover),Alex Michaelides,4.17,"3,126,764",2019,london
"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,4.30,"323,371",1892,london
"The Midwife: A Memoir of Birth, Joy, and Hard Times (Paperback)",Jennifer Worth,4.19,"78,285",2002,london
"The Furthest Station (Rivers of London, #5.5)",Ben Aaronovitch,4.10,"21,117",2017,london
Jonathan Strange & Mr Norrell (Paperback),Susanna Clarke,3.87,"252,741",2004,london
Swing Time (Hardcover),Zadie Smith,3.56,"76,834",2016,london
"The Name of the Star (Shades of London, #1)",Maureen Johnson,3.89,"53,622",2011,london
"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,3.91,"230,658",2009,london
,,,,,london
,,,,,london
Watchmen (Paperback),Alan             Moore,4.39,"591,256",1987,sequential-art
"Saga, Volume 1 (Paperback)",Brian K. Vaughan,,,,sequential-art
"The Sandman, Vol. 1: Preludes & Nocturnes (Hardcover)",Neil Gaiman,4.25,"272,828",1988,sequential-art
V for Vendetta (Hardcover),Alan             Moore,4.26,"322,976",1990,sequential-art
Fun Home: A Family Tragicomic (Paperback),Alison Bechdel,4.07,"199,856",2006,sequential-art
The Complete Maus (Paperback),Art Spiegelman,4.58,"250,023",1980,sequential-art
Nimona (ebook),N.D. Stevenson,4.18,"184,619",2015,sequential-art
"Saga, Volume 2 (Paperback)",Brian K. Vaughan,,,,sequential-art
Blankets (Paperback),Craig Thompson,4.06,"124,544",2003,sequential-art
"Saga, Volume 3 (Paperback)",Brian K. Vaughan,,,,sequential-art
"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,4.42,"869,127",2018,sequential-art
The Complete Persepolis (Paperback),Marjane Satrapi,4.40,"202,721",2007,sequential-art
"Saga, Volume 4 (Paperback)",Brian K. Vaughan,,,,sequential-art
"The Sandman, Vol. 2: The Doll's House (Hardcover)",Neil Gaiman,4.43,"110,091",1990,sequential-art
"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,4.27,"227,794",2003,sequential-art
"Saga, Volume 5 (Paperback)",Brian K. Vaughan,,,,sequential-art
Through the Woods (Hardcover),E.M. Carroll,3.94,"87,266",2014,sequential-art
"Paper Girls, Volume 1 (Paperback)",Brian K. Vaughan,,,,sequential-art
Anya's Ghost (Hardcover),Vera Brosgol,3.90,"93,220",2011,sequential-art
"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.39,"370,498",1986,sequential-art
Welcome to Lovecraft (Locke & Key #1),Joe Hill,4.15,"99,472",2008,sequential-art
"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,4.51,"562,718",2019,sequential-art
"Adulthood Is a Myth (Sarah's Scribbles, #1)",Sarah Andersen,4.12,"129,802",2016,sequential-art
"The Wicked + The Divine, Vol. 1: The Faust Act (Paperback)",Kieron Gillen,,,,sequential-art
Batman: The Killing Joke (Paperback),Alan             Moore,4.36,"239,178",1988,sequential-art
Understanding Comics: The Invisible Art (Paperback),Scott McCloud,4.00,"130,574",1993,sequential-art
The Prince and the Dressmaker (Paperback),Jen Wang,4.33,"121,041",2018,sequential-art
"Saga, Volume 6 (Paperback)",Brian K. Vaughan,,,,sequential-art
"Fables, Vol. 1: Legends in Exile (Paperback)",Bill Willingham,,,,sequential-art
"Scott Pilgrim's Precious Little Life (Scott Pilgrim, #1)",Bryan Lee O'Malley,,,,sequential-art
"The Sandman, Vol. 3: Dream Country (Hardcover)",Neil Gaiman,4.24,"124,380",1990,sequential-art
Ghost World (Paperback),Daniel Clowes,3.82,"79,173",1998,sequential-art
The Arrival (Hardcover),Shaun Tan,4.35,"59,544",2007,sequential-art
"Ms. Marvel, Vol. 1: No Normal (Paperback)",G. Willow Wilson,4.10,"92,315",2014,sequential-art
"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,4.54,"493,115",2020,sequential-art
"The Sandman, Vol. 4: Season of Mists (Hardcover)",Neil Gaiman,4.53,"80,622",1991,sequential-art
This One Summer (Hardcover),Mariko Tamaki,3.69,"91,799",2014,sequential-art
Batman: Year One (Paperback),Frank Miller,,,,sequential-art
"Saga, Volume 7 (Paperback)",Brian K. Vaughan,,,,sequential-art
"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,4.43,"157,207",1991,sequential-art
"Y: The Last Man, Vol. 1: Unmanned (Paperback)",Brian K. Vaughan,4.08,"118,707",2003,sequential-art
American Born Chinese (Paperback),Gene Luen Yang,3.88,"100,897",2006,sequential-art
"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,4.47,"353,619",2004,sequential-art
"The Sandman, Vol. 5: A Game of You (Hardcover)",Neil Gaiman,4.41,"68,620",1992,sequential-art
Daytripper (Paperback),Fábio Moon,4.33,"36,908",2011,sequential-art
Black Hole (Hardcover),Charles Burns,3.85,"52,561",2005,sequential-art
"Scott Pilgrim vs. The World (Scott Pilgrim, #2)",Bryan Lee O'Malley,,,,sequential-art
"The Tea Dragon Society (Tea Dragon, #1)",Kay O'Neill,4.34,"68,801",2017,sequential-art
"The Sandman, Vol. 8: Worlds' End (Hardcover)",Neil Gaiman,4.44,"54,275",1993,sequential-art
Batman: The Dark Knight Returns (Hardcover),Frank Miller,4.26,"196,838",1986,sequential-art
,,,,,sequential-art
,,,,,sequential-art
"Storm Front (The Dresden Files, #1)",Jim  Butcher,3.97,"374,820",2000,urban
"Moon Called (Mercy Thompson, #1)",Patricia Briggs,4.14,"217,279",2006,urban
The Death and Life of Great American Cities (Hardcover),Jane Jacobs,4.29,"19,603",1961,urban
"Fool Moon (The Dresden Files, #2)",Jim  Butcher,3.98,"208,977",2001,urban
"Grave Peril (The Dresden Files, #3)",Jim  Butcher,4.13,"176,799",2001,urban
"Summer Knight (The Dresden Files, #4)",Jim  Butcher,4.26,"160,186",2002,urban
"Magic Bites (Kate Daniels, #1)",Ilona Andrews,4.05,"134,022",2007,urban
"Death Masks (The Dresden Files, #5)",Jim  Butcher,4.29,"146,374",2003,urban
"Turn Coat (The Dresden Files, #11)",Jim  Butcher,4.44,"111,124",2009,urban
"Blood Rites (The Dresden Files, #6)",Jim  Butcher,4.29,"137,960",2004,urban
"Blood Bound (Mercy Thompson, #2)",Patricia Briggs,4.30,"135,222",2007,urban
"Dead Beat (The Dresden Files, #7)",Jim  Butcher,4.41,"133,385",2005,urban
"Hounded (The Iron Druid Chronicles, #1)",Kevin Hearne,4.10,"92,052",2011,urban
"Neverwhere (London Below, #1)",Neil Gaiman,4.16,"558,937",1996,urban
"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,3.85,"146,599",2011,urban
"White Night (The Dresden Files, #9)",Jim  Butcher,4.38,"126,255",2007,urban
"Proven Guilty (The Dresden Files, #8)",Jim  Butcher,4.39,"128,095",2006,urban
"Ghost Story (The Dresden Files, #13)",Jim  Butcher,4.25,"104,675",2011,urban
"Iron Kissed (Mercy Thompson, #3)",Patricia Briggs,4.34,"130,633",2008,urban
"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.07,"2,148,084",2007,urban
"Small Favor (The Dresden Files, #10)",Jim  Butcher,4.43,"116,209",2008,urban
"Magic Burns (Kate Daniels, #2)",Ilona Andrews,4.30,"94,010",2008,urban
"Changes (The Dresden Files, #12)",Jim  Butcher,4.51,"121,914",2010,urban
"Bone Crossed (Mercy Thompson, #4)",Patricia Briggs,4.33,"115,480",2010,urban
"Dead Witch Walking (The Hollows, #1)",Kim Harrison,4.04,"129,054",2004,urban
"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews,4.43,"89,222",2010,urban
"The Coldest Winter Ever (The Coldest Winter Ever, #1)",Sister Souljah,4.46,"42,664",1999,urban
"Magic Strikes (Kate Daniels, #3)",Ilona Andrews,4.43,"90,853",2009,urban
"Silver Borne (Mercy Thompson, #5)",Patricia Briggs,4.37,"112,747",2010,urban
"Rosemary and Rue (October Daye, #1)",Seanan McGuire,3.78,"39,998",2009,urban
"Cry Wolf (Alpha & Omega, #1)",Patricia Briggs,4.12,"108,735",2008,urban
"Cold Days (The Dresden Files, #14)",Jim  Butcher,4.47,"105,655",2012,urban
"Magic Slays (Kate Daniels, #5)",Ilona Andrews,4.40,"79,583",2011,urban
"Skin Game (The Dresden Files, #15)",Jim  Butcher,4.56,"91,512",2014,urban
"River Marked (Mercy Thompson, #6)",Patricia Briggs,4.28,"93,049",2011,urban
Happy City: Transforming Our Lives Through Urban Design (Hardcover),Charles Montgomery,4.36,"9,206",2012,urban
"Walkable City: How Downtown Can Save America, One Step at a Time (Hardcover)",Jeff Speck,4.32,"8,536",2012,urban
"Frost Burned (Mercy Thompson, #7)",Patricia Briggs,4.36,"78,811",2013,urban
"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne,4.22,"65,225",2011,urban
"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,4.10,"985,171",2001,urban
"Night Broken (Mercy Thompson, #8)",Patricia Briggs,4.42,"68,184",2014,urban
"Darkfever (Fever, #1)",Karen Marie Moning,4.05,"189,293",2006,urban
"Fated (Alex Verus, #1)",Benedict Jacka,3.90,"31,136",2012,urban
"Hammered (The Iron Druid Chronicles, #3)",Kevin Hearne,4.21,"56,095",2011,urban
"Sandman Slim (Sandman Slim, #1)",Richard Kadrey,3.95,"37,170",2009,urban
"Moon Over Soho (Rivers of London, #2)",Ben Aaronovitch,4.08,"72,751",2011,urban
"Magic Rises (Kate Daniels, #6)",Ilona Andrews,4.44,"62,387",2013,urban
"Side Jobs (The Dresden Files, #12.5)",Jim  Butcher,4.25,"57,499",2010,urban
"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.10,"988,216",2008,urban
"Burn for Me (Hidden Legacy, #1)",Ilona Andrews,4.29,"72,364",2014,urban
,,,,,urban
,,,,,urban
Animal Farm (Mass Market Paperback),George Orwell,4.01,"4,451,508",1945,satire
Catch-22 (Paperback),Joseph Heller,3.99,"880,449",1961,satire
Slaughterhouse-Five (Paperback),Kurt Vonnegut Jr.,4.10,"1,467,608",1969,satire
Candide (Paperback),Voltaire,3.76,"298,167",1759,satire
Gulliver’s Travels (Paperback),Jonathan Swift,3.59,"296,526",1726,satire
Cat’s Cradle (Paperback),Kurt Vonnegut Jr.,4.15,"432,937",1963,satire
Yellowface (Paperback),R.F. Kuang,3.73,"974,571",2023,satire
Breakfast of Champions (Paperback),Kurt Vonnegut Jr.,4.06,"277,638",1973,satire
"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,4.22,"1,993,188",1979,satire
The Master and Margarita (Paperback),Mikhail Bulgakov,4.28,"411,392",1967,satire
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch (Mass Market Paperback)",Terry Pratchett,4.25,"817,782",1990,satire
A Modest Proposal (Paperback),Jonathan Swift,4.02,"48,835",1729,satire
1984 (Paperback),George Orwell,4.20,"5,343,606",1949,satire
Fight Club (Paperback),Chuck Palahniuk,4.18,"636,333",1996,satire
The Sellout (Hardcover),Paul Beatty,3.75,"74,227",2015,satire
The Importance of Being Earnest (Paperback),Oscar Wilde,4.17,"401,833",1895,satire
American Psycho (Paperback),Bret Easton Ellis,3.80,"356,144",1991,satire
"The Color of Magic (Discworld, #1; Rincewind, #1)",Terry Pratchett,3.99,"418,182",1983,satire
A Confederacy of Dunces (Paperback),John Kennedy Toole,3.89,"295,063",1980,satire
Brave New World (Paperback),Aldous Huxley,3.99,"2,047,727",1932,satire
Northanger Abbey (Paperback),Jane Austen,3.85,"446,947",1817,satire
The Princess Bride (Paperback),William Goldman,4.27,"942,493",1973,satire
Don Quixote (Paperback),Miguel de Cervantes Saavedra,3.91,"301,502",1615,satire
I Am America (And So Can You!),Stephen Colbert,,,,satire
The Screwtape Letters (Kindle Edition),C.S. Lewis,4.27,"510,069",1942,satire
Pride and Prejudice (Hardcover),Jane Austen,4.29,"4,719,831",1813,satire
Beauty Queens (Hardcover),Libba Bray,3.62,"55,182",2011,satire
A Clockwork Orange (Paperback),Anthony Burgess,4.00,"761,883",1962,satire
"Guards! Guards! (Discworld, #8; City Watch, #1)",Terry Pratchett,4.34,"232,702",1989,satire
"God Bless You, Mr. Rosewater (Kindle Edition)",Kurt Vonnegut Jr.,3.97,"71,967",1965,satire
"Going Postal (Discworld, #33; Moist von Lipwig, #1)",Terry Pratchett,4.41,"134,427",2004,satire
The Adventures of Huckleberry Finn (Paperback),Mark Twain,3.83,"1,329,864",1885,satire
"The Light Fantastic (Discworld, #2; Rincewind, #2)",Terry Pratchett,4.01,"166,773",1986,satire
"Mort (Discworld, #4; Death, #1)",Terry Pratchett,4.24,"269,044",1987,satire
"Lamb: The Gospel According to Biff, Christ’s Childhood Pal (Paperback)",Christopher Moore,4.23,"180,882",2002,satire
"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,4.20,"313,146",1980,satire
America (The Book): A Citizen's Guide to Democracy Inaction,Jon   Stewart,4.01,"97,087",2004,satire
"Small Gods (Discworld, #13)",Terry Pratchett,4.32,"132,135",1992,satire
The Sirens of Titan (Paperback),Kurt Vonnegut Jr.,4.15,"155,908",1959,satire
"Equal Rites (Discworld, #3; Witches, #1)",Terry Pratchett,4.07,"197,333",1987,satire
Heart of a Dog (Paperback),Mikhail Bulgakov,4.08,"70,438",1925,satire
Galápagos (Paperback),Kurt Vonnegut Jr.,3.87,"87,830",1985,satire
Mother Night (Paperback),Kurt Vonnegut Jr.,4.24,"103,811",1961,satire
"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,4.50,"117,798",2002,satire
"Men at Arms (Discworld, #15; City Watch, #2)",Terry Pratchett,4.41,"111,369",1993,satire
A Connecticut Yankee in King Arthur's Court (Paperback),Mark Twain,3.78,"107,500",1889,satire
"Wyrd Sisters (Discworld, #6; Witches, #2)",Terry Pratchett,4.16,"129,729",1988,satire
Fahrenheit 451 (Kindle Edition),Ray Bradbury,3.97,"2,776,107",1953,satire
Survivor (Paperback),Chuck Palahniuk,3.93,"123,338",1999,satire
Redshirts (ebook),John Scalzi,3.87,"116,571",2012,satire
,,,,,satire
,,,,,satire
"The Deal (Off-Campus, #1)",Elle Kennedy,4.21,"1,001,629",2015,college-romance
"The Mistake (Off-Campus, #2)",Elle Kennedy,3.97,"553,162",2015,college-romance
"The Score (Off-Campus, #3)",Elle Kennedy,4.15,"485,211",2016,college-romance
"The Goal (Off-Campus, #4)",Elle Kennedy,3.87,"344,884",2016,college-romance
"Icebreaker (UCMH, #1)",Hannah  Grace,3.75,"1,240,320",2022,college-romance
"The Chase (Briar U, #1)",Elle Kennedy,3.85,"261,474",2018,college-romance
"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,4.00,"706,196",2011,college-romance
"The Risk (Briar U, #2)",Elle Kennedy,4.21,"213,150",2019,college-romance
"Wait for You (Wait for You, #1)",J. Lynn,4.13,"169,134",2013,college-romance
"The Play (Briar U, #3)",Elle Kennedy,4.01,"157,104",2019,college-romance
"Blind Side (Red Zone Rivals, #2)",Kandi Steiner,3.96,"82,973",2022,college-romance
"Easy (Contours of the Heart, #1)",Tammara Webber,4.07,"229,059",2012,college-romance
"The Dare (Briar U, #4)",Elle Kennedy,3.74,"139,179",2020,college-romance
"The Hook Up (Game On, #1)",Kristen Callihan,3.92,"63,990",2014,college-romance
"Say You Swear (Boys of Avix, #1)",Meagan Brandy,4.26,"239,547",2022,college-romance
"The Graham Effect (Campus Diaries, #1)",Elle Kennedy,4.18,"227,620",2023,college-romance
"God of Malice (Legacy of Gods, #1)",Rina Kent,3.92,"240,058",2022,college-romance
Deep End (Kindle Edition),Ali Hazelwood,3.88,"392,174",2025,college-romance
"Walking Disaster (Beautiful, #2)",Jamie McGuire,4.14,"204,265",2013,college-romance
"The Perfect First (Fulton U, #1)",Maya Hughes,3.83,"29,046",2019,college-romance
"The Ritual (L.O.R.D.S., #1)",Shantel Tessier,4.05,"334,011",2021,college-romance
"Collide (Off the Ice, #1)",Bal Khabra,3.76,"135,701",2023,college-romance
"Wildfire (Maple Hills, #2)",Hannah  Grace,3.81,"454,650",2023,college-romance
"God of Wrath (Legacy of Gods, #3)",Rina Kent,4.17,"149,086",2022,college-romance
"God of Pain (Legacy of Gods, #2)",Rina Kent,3.88,"145,782",2022,college-romance
"The Studying Hours (How to Date a Douchebag, #1)",Sara Ney,3.77,"24,057",2016,college-romance
"Losing It (Losing It, #1)",Cora Carmack,3.71,"109,498",2012,college-romance
"Offside (Rules of the Game, #1)",Avery Keelan,3.82,"95,257",2019,college-romance
"Sweet Home (Sweet Home, #1)",Tillie Cole,3.95,"41,674",2013,college-romance
"The Dixon Rule (Campus Diaries, #2)",Elle Kennedy,4.15,"133,110",2024,college-romance
The Hardest Fall (Kindle Edition),Ella Maise,3.92,"45,872",2018,college-romance
"Addicted to You (Addicted, #1)",Krista Ritchie,3.71,"189,251",2013,college-romance
The Love Hypothesis (Paperback),Ali Hazelwood,4.11,"1,810,638",2021,college-romance
"Jock Row (Jock Hard, #1)",Sara Ney,3.99,"20,632",2018,college-romance
"The Year We Fell Down (The Ivy Years, #1)",Sarina Bowen,3.93,"33,166",2014,college-romance
"God of Fury (Legacy of Gods, #5)",Rina Kent,4.50,"131,284",2023,college-romance
"After (After, #1)",Anna Todd,3.72,"369,480",2014,college-romance
"My Favorite Mistake (My Favorite Mistake, #1)",Chelsea M. Cameron,3.98,"56,451",2012,college-romance
"First Down (Beyond the Play, #1)",Grace Reilly,3.63,"80,959",2022,college-romance
Enemies (Kindle Edition),Tijan,3.98,"54,230",2019,college-romance
"The Coincidence of Callie & Kayden (The Coincidence, #1)",Jessica Sorensen,4.16,"117,258",2012,college-romance
"The Friend Zone (Game On, #2)",Kristen Callihan,4.10,"47,187",2015,college-romance
"Unsteady (The Undone, #1)",Peyton Corinne,3.86,"72,355",2023,college-romance
"God of Ruin (Legacy of Gods, #4)",Rina Kent,4.11,"113,970",2023,college-romance
"The Revenge Pact (Kings of Football, #1)",Ilsa Madden-Mills,3.99,"20,774",,college-romance
"I Dare You (Waylon University, #1)",Ilsa Madden-Mills,3.84,"30,951",2018,college-romance
"Hail Mary (Red Zone Rivals, #4)",Kandi Steiner,4.01,"32,374",2023,college-romance
"Price of a Kiss (Forbidden Men, #1)",Linda Kage,4.05,"33,245",2013,college-romance
"Quarterback Sneak (Red Zone Rivals, #3)",Kandi Steiner,3.97,"29,131",2022,college-romance
For the Fans (Kindle Edition),Nyla K.,4.32,"66,792",2023,college-romance
,,,,,college-romance
,,,,,college-romance
The Absolutely True Diary of a Part-Time Indian (Hardcover),Sherman Alexie,4.06,"283,306",2007,native-american
There There (Hardcover),Tommy Orange,3.97,"219,613",2018,native-american
Bury My Heart at Wounded Knee: An Indian History of the American West (Paperback),Dee Brown,4.26,"101,034",1970,native-american
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI (Paperback),David Grann,4.14,"436,477",2017,native-american
The Round House (Hardcover),Louise Erdrich,3.98,"123,501",2012,native-american
"Firekeeper’s Daughter (Firekeeper's Daughter, #1)",Angeline Boulley,4.31,"193,944",2021,native-american
"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants (Hardcover)",Robin Wall Kimmerer,4.51,"166,134",2013,native-american
The Night Watchman (ebook),Louise Erdrich,4.09,"91,473",2020,native-american
Empire of the Summer Moon (Hardcover),S.C. Gwynne,4.25,"65,878",2010,native-american
"Love Medicine (Love Medicine, #1)",Louise Erdrich,4.01,"28,284",1984,native-american
Ceremony (Paperback),Leslie Marmon Silko,3.84,"26,150",1977,native-american
Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux (Paperback),John G. Neihardt,4.12,"18,626",1932,native-american
The Lone Ranger and Tonto Fistfight in Heaven (Paperback),Sherman Alexie,4.09,"26,756",1993,native-american
The Only Good Indians (Hardcover),Stephen Graham Jones,3.68,"109,631",2020,native-american
The Sentence (Hardcover),Louise Erdrich,3.93,"81,470",2021,native-american
"An Indigenous Peoples' History of the United States (ReVisioning American History, #3)",Roxanne Dunbar-Ortiz,4.37,"19,981",2014,native-american
1491: New Revelations of the Americas Before Columbus (Paperback),Charles C. Mann,4.05,"94,219",2005,native-american
"The Birchbark House (Birchbark House, #1)",Louise Erdrich,4.04,"12,680",1999,native-american
House Made of Dawn (Paperback),N. Scott Momaday,3.62,"10,368",1968,native-american
Wandering Stars (Hardcover),Tommy Orange,3.83,"34,840",2024,native-american
Fry Bread: A Native American Family Story (Hardcover),Kevin Noble Maillard,4.40,"6,834",2019,native-american
"The Blessing Way (Leaphorn & Chee, #1)",Tony Hillerman,4.00,"31,469",1970,native-american
The Plague of Doves (Hardcover),Louise Erdrich,3.80,"18,578",2008,native-american
Tracks (Love Medicine. #3),Louise Erdrich,3.94,"13,799",1988,native-american
Lakota Woman (Paperback),Mary Crow Dog,3.97,"8,789",1990,native-american
"Trail of Lightning (The Sixth World, #1)",Rebecca Roanhorse,3.95,"27,288",2018,native-american
The Berry Pickers (Hardcover),Amanda    Peters,4.08,"278,259",2023,native-american
Island of the Blue Dolphins (Kindle Edition),Scott O'Dell,3.88,"347,967",1960,native-american
Reservation Blues (Paperback),Sherman Alexie,3.98,"14,179",1995,native-american
LaRose (Hardcover),Louise Erdrich,3.91,"24,528",2016,native-american
We Are Water Protectors (Hardcover),Carole Lindstrom,4.49,"8,747",2020,native-american
"One Thousand White Women: The Journals of May Dodd (One Thousand White Women, #1)",Jim Fergus,3.91,"135,678",1998,native-american
The Heartbeat of Wounded Knee: Native America from 1890 to the Present (ebook),David Treuer,4.23,"6,547",2019,native-american
Heart Berries (Hardcover),Terese Marie Mailhot,3.82,"29,663",2018,native-american
The Seed Keeper (Paperback),Diane         Wilson,4.27,"22,572",2021,native-american
You Don't Have to Say You Love Me (Hardcover),Sherman Alexie,4.14,"18,295",2017,native-american
